id,species_id,name,species,breed,age,gender,weight,status,found,released,admitted,image_url,url
24751,0876/19,Kredka,dog,Mieszaniec,8 lat,samica,14 kg,wydane adopcja,Sm zul Niedźwiedzia,2019-06-16,2019-04-20,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/190510121601.jpg,https://napaluchu.waw.pl/pet/011901171/
24752,0943/19,Dżeki,dog,Mieszaniec,6 lat,samiec,26 kg,wydane adopcja,,2019-06-16,2019-04-30,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/190523080150.jpg,https://napaluchu.waw.pl/pet/011901271/
24756,0395/19,Odi,dog,Mieszaniec,8 lat,samiec,17 kg,wydane adopcja,ul. Skrzyżowanie Na Skraju z ul. Okrężną (to ulica już na Raszynie),2019-06-15,2019-02-21,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/190504085028.jpg,https://napaluchu.waw.pl/pet/011900522/
24757,0733/19,Alutka,dog,Mieszaniec,6 lat,samica,9 kg,wydane adopcja,,2019-06-15,2019-04-02,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/190528094239.JPG,https://napaluchu.waw.pl/pet/011900966/
24758,0738/19,Andżela,dog,Mieszaniec,6 lat,samica,8 kg,wydane adopcja,,2019-06-15,2019-04-02,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/190528094813.JPG,https://napaluchu.waw.pl/pet/011900971/
24759,0751/19,Tomuś,dog,Mieszaniec,9 lat,samiec,9 kg,wydane adopcja,z ul. Odyńca,2019-06-15,2019-04-04,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/190526143630.jpg,https://napaluchu.waw.pl/pet/011900988/
24760,0756/19,Jadzia,dog,Mieszaniec,10 lat,samica,6 kg,wydane adopcja,"Złotokłos, Mokra Gmina Piaseczno",2019-06-15,2019-04-04,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/190512025142.jpg,https://napaluchu.waw.pl/pet/011900994/
24761,0846/19,Gin,dog,Mieszaniec,8 lat,samiec,21 kg,wydane adopcja,ul. Wał Międzeszyński,2019-06-15,2019-04-18,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/190514184102.jpeg,https://napaluchu.waw.pl/pet/011901124/
24762,0947/19,Hummus,dog,Mieszaniec,6 lat,samiec,10 kg,wydane adopcja,ul. Strzałkowskiego,2019-06-15,2019-05-01,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/190606064424.jpg,https://napaluchu.waw.pl/pet/011901277/
24763,1020/19,,dog,Mieszaniec,7 lat,samica,10 kg,wydane adopcja,# weryfikacja,2019-06-15,2019-05-12,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/011901378_mini.jpg,https://napaluchu.waw.pl/pet/011901378/
24764,1155/19,Azi,dog,Mieszaniec,6 lat,samiec,14 kg,wydane adopcja,# weryfikacja,2019-06-15,2019-05-31,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/190531192802.jpeg,https://napaluchu.waw.pl/pet/011901571/
24766,0122/19,Rocky,dog,Mieszaniec,9 lat,samiec,20 kg,wydane adopcja,Śreniawitów,2019-06-15,2019-01-14,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/190426150106.jpeg,https://napaluchu.waw.pl/pet/011900141/
24768,1063/16,Pedro,dog,Mieszaniec,16 lat,samiec,17 kg,wydane adopcja,z ul. Żołnierskiej,2019-06-14,2016-06-04,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/190602072404.jpg,https://napaluchu.waw.pl/pet/011601376/
24769,0753/19,Jeżyk,dog,Mieszaniec,12 lat,samiec,10 kg,wydane adopcja,z ul. Rogalskiego,2019-06-14,2019-04-04,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/190527095910.jpg,https://napaluchu.waw.pl/pet/011900991/
24770,0911/19,Tores,dog,Mieszaniec,6 lat,samiec,9 kg,wydane adopcja,# weryfikacja,2019-06-14,2019-04-25,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/190606143253.JPG,https://napaluchu.waw.pl/pet/011901215/
24771,0950/19,Rodo,dog,Mieszaniec,7 lat,samiec,21 kg,wydane adopcja,al Jerozolimskie,2019-06-14,2019-05-01,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/190604121332.jpeg,https://napaluchu.waw.pl/pet/011901281/
24772,1105/19,Noris,dog,Mieszaniec,5 lat,samiec,1 kg,wydane adopcja,Łukowska,2019-06-14,2019-05-24,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/8843_mini.jpg,https://napaluchu.waw.pl/pet/011901496/
24776,1135/19,Stefa,dog,Mieszaniec,25 lat,samica,7 kg,wydane adopcja,"Nowe Grocholice, ul. Piłsudskiego",2019-06-13,2019-05-27,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/190611141348.jpg,https://napaluchu.waw.pl/pet/011901534/
24778,0234/19,Suzi,dog,Maltańczyk,8 lat,samica,6 kg,wydane adopcja,ul. Pawia,2019-06-12,2019-01-31,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/190414103411.jpg,https://napaluchu.waw.pl/pet/011900312/
24779,0589/19,Leo,dog,Mieszaniec,7 lat,samiec,8 kg,wydane adopcja,ul. Modlińska,2019-06-11,2019-03-17,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/190527093014.jpg,https://napaluchu.waw.pl/pet/011900788/
24783,0813/19,Bambi,dog,Mieszaniec,6 lat,samiec,10 kg,wydane adopcja,ul. Marywilska,2019-06-10,2019-04-14,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/190603134816.JPG,https://napaluchu.waw.pl/pet/011901087/
24787,0515/19,Loka,dog,Owczarek niemiecki,16 lat,samica,41 kg,wydane adopcja,,2019-06-09,2019-03-09,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/190329101850.jpg,https://napaluchu.waw.pl/pet/011900692/
24788,0776/19,Kisiel,dog,Yorkshire terier,7 lat,samiec,3 kg,wydane adopcja,# weryfikacja,2019-06-09,2019-04-07,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/8526_mini.jpg,https://napaluchu.waw.pl/pet/011901021/
24789,0994/19,Soja,dog,Foksterier,6 lat,samica,9 kg,wydane adopcja,ul. Ordonówny,2019-06-09,2019-05-08,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/190528112258.jpg,https://napaluchu.waw.pl/pet/011901341/
24790,1125/19,Pigmejka,dog,Mieszaniec,6 lat,samica,3 kg,wydane adopcja,z ul. Na Skraju,2019-06-09,2019-05-25,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/190528111157.JPG,https://napaluchu.waw.pl/pet/011901519/
24792,0167/19,Honza,dog,Mieszaniec,9 lat,samiec,26 kg,wydane adopcja,# weryfikacja,2019-06-09,2019-01-20,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/190527080948.jpg,https://napaluchu.waw.pl/pet/011900206/
24793,0291/19,Dajmon,dog,Owczarek niemiecki,8 lat,samiec,23 kg,wydane adopcja,Kajakowa (Ursynów),2019-06-08,2019-02-08,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/190506021446.jpg,https://napaluchu.waw.pl/pet/011900399/
24794,0336/19,Andzia,dog,Mieszaniec,7 lat,samica,9 kg,wydane adopcja,"Gmina Góra Kalwaria, Potycz",2019-06-08,2019-02-14,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/190523081119.jpg,https://napaluchu.waw.pl/pet/011900452/
24795,0749/19,Merci,dog,Mieszaniec,10 lat,samiec,9 kg,wydane adopcja,ul. Szyszkowa,2019-06-08,2019-04-03,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/190516114815.jpg,https://napaluchu.waw.pl/pet/011900986/
24796,0843/19,Lisek,dog,Mieszaniec,7 lat,samiec,8 kg,wydane adopcja,al KEN/ Wąwozowa,2019-06-08,2019-04-17,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/190515093448.jpg,https://napaluchu.waw.pl/pet/011901123/
24797,1065/19,,dog,Mieszaniec,11 lat,samiec,8 kg,wydane adopcja,Targowa,2019-06-08,2019-05-20,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/8798_mini.jpg,https://napaluchu.waw.pl/pet/011901443/
24798,0536/19,Erni,dog,Mieszaniec,8 lat,samiec,12 kg,wydane adopcja,ul. Sosnowa/Grzybowa,2019-06-07,2019-03-10,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/190426082353.jpeg,https://napaluchu.waw.pl/pet/011900715/
24799,0879/19,Leja,dog,Mieszaniec,9 lat,samica,18 kg,wydane adopcja,Sm z ul. Ks. Ziemowita,2019-06-07,2019-04-21,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/190604121630.jpg,https://napaluchu.waw.pl/pet/011901176/
24804,1030/16,Jarry,dog,Mieszaniec,14 lat,samiec,14 kg,wydane adopcja,Sm z ul Marywilsiej,2019-06-07,2016-05-29,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/190422183716.JPG,https://napaluchu.waw.pl/pet/011601313/
24805,0704/19,Velvet,dog,Mieszaniec,8 lat,samiec,16 kg,wydane adopcja,Sm z ul Prawniczej,2019-06-06,2019-03-30,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/190523075529.jpg,https://napaluchu.waw.pl/pet/011900931/
24806,0989/19,Gucio,dog,Buldog francuski,11 lat,samiec,25 kg,wydane adopcja,,2019-06-06,2019-05-07,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/011901336_mini.jpg,https://napaluchu.waw.pl/pet/011901336/
24810,0940/19,India,dog,Mieszaniec,7 lat,samica,6 kg,wydane adopcja,Globusowa,2019-06-05,2019-04-30,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/190528114811.JPG,https://napaluchu.waw.pl/pet/011901263/
24813,1159/19,,dog,Mieszaniec,6 lat,samica,1 kg,wydane adopcja,Porzucona pod Schroniskiem,2019-06-04,2019-06-01,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/8892_mini.jpg,https://napaluchu.waw.pl/pet/011901579/
24815,0588/19,Serdelek,dog,Mieszaniec,7 lat,samiec,8 kg,wydane adopcja,ul. Lęborska,2019-06-03,2019-03-17,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/190416130240.jpg,https://napaluchu.waw.pl/pet/011900787/
24816,1104/19,Chuck,dog,Mieszaniec,5 lat,samiec,1 kg,wydane adopcja,Łukowska,2019-06-03,2019-05-24,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/8842_mini.jpg,https://napaluchu.waw.pl/pet/011901495/
24818,0303/19,Wooki,dog,Mieszaniec,7 lat,samiec,6 kg,wydane adopcja,ul. Mazowiecka/ Praskiego Pułku,2019-06-02,2019-02-10,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/190312141045.jpg,https://napaluchu.waw.pl/pet/011900412/
24819,0556/19,Jaś,dog,Mieszaniec,7 lat,samiec,12 kg,wydane adopcja,Ostródzka,2019-06-02,2019-03-13,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/190423075113.jpg,https://napaluchu.waw.pl/pet/011900745/
24820,0636/19,Laszlo,dog,Mieszaniec,8 lat,samiec,37 kg,wydane adopcja,Sm z ul Świderskiej Białołęka,2019-06-02,2019-03-24,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/190423082508.jpg,https://napaluchu.waw.pl/pet/011900843/
24821,0684/19,Simba,dog,Mieszaniec,12 lat,samiec,10 kg,wydane adopcja,# weryfikacja,2019-06-02,2019-03-29,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/190512171032.jpeg,https://napaluchu.waw.pl/pet/011900910/
24822,0697/19,Kokosanka,dog,Mieszaniec,9 lat,samica,7 kg,wydane adopcja,z Powstańców Śląskich (lecznica) znaleziony na ul. Lazurowej,2019-06-02,2019-03-29,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/190516120926.jpg,https://napaluchu.waw.pl/pet/011900923/
24823,0775/19,Groszek,dog,Mieszaniec,6 lat,samiec,6 kg,wydane adopcja,Sm z ul Wrzeciono,2019-06-02,2019-04-07,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/190514022812.jpg,https://napaluchu.waw.pl/pet/011901019/
24825,0601/19,Moris,dog,Mieszaniec,12 lat,samiec,9 kg,wydane adopcja,ul. Żwirki i Wigury,2019-06-01,2019-03-19,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/190510161040.jpg,https://napaluchu.waw.pl/pet/011900802/
24826,0969/19,Coco,dog,Mieszaniec,6 lat,samica,1 kg,wydane adopcja,Przy Agorze,2019-06-01,2019-05-04,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/190527125844.JPG,https://napaluchu.waw.pl/pet/011901307/
24827,0986/19,Clyde,dog,Mieszaniec,6 lat,samiec,13 kg,wydane adopcja,Ul. Wóycickiego (żwirownia),2019-06-01,2019-05-07,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/190528111819.JPG,https://napaluchu.waw.pl/pet/011901332/
24830,1152/19,Kulka,dog,Mieszaniec,5 lat,samica,3 kg,wydane adopcja,# weryfikacja,2019-06-01,2019-05-30,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/190531175353.JPG,https://napaluchu.waw.pl/pet/011901565/
24831,1153/19,Szpulka,dog,Mieszaniec,5 lat,samica,3 kg,wydane adopcja,# weryfikacja,2019-06-01,2019-05-30,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/190531180412.JPG,https://napaluchu.waw.pl/pet/011901566/
24833,1192/18,Roket,dog,Mieszaniec,9 lat,samiec,16 kg,wydane adopcja,Skolimowska,2019-06-01,2018-06-04,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/190527095355.jpg,https://napaluchu.waw.pl/pet/011801582/
24835,0975/19,Orion,dog,Mieszaniec,7 lat,samiec,14 kg,wydane adopcja,"Bogatyńska, lecznica",2019-05-31,2019-05-04,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/8700_mini.jpg,https://napaluchu.waw.pl/pet/011901313/
24837,0284/19,Cyryl,dog,Mieszaniec,9 lat,samiec,41 kg,wydane adopcja,AR Piaseczno ul Albatrosów,2019-05-30,2019-02-07,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/190417120121.jpg,https://napaluchu.waw.pl/pet/011900390/
24838,0785/19,Luna,dog,Mieszaniec,7 lat,samica,17 kg,wydane adopcja,ul. Grójecka,2019-05-30,2019-04-08,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/190505130831.jpg,https://napaluchu.waw.pl/pet/011901033/
24844,1057/19,Dasza,dog,Mieszaniec,6 lat,samica,2 kg,wydane adopcja,ul. Kresowa,2019-05-29,2019-05-19,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/190527124826.JPG,https://napaluchu.waw.pl/pet/011901430/
24846,1059/19,Denis,dog,Mieszaniec,6 lat,samiec,4 kg,wydane adopcja,Kosiarzy,2019-05-28,2019-05-19,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/190527125132.JPG,https://napaluchu.waw.pl/pet/011901432/
24850,0017/19,Miłek,dog,Mieszaniec,9 lat,samiec,12 kg,wydane adopcja,ul.Wczele,2019-05-27,2019-01-01,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/190426165806.jpg,https://napaluchu.waw.pl/pet/011900007/
24851,0622/19,Beti,dog,Mieszaniec,7 lat,samica,13 kg,wydane adopcja,Faradaya,2019-05-27,2019-03-21,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/190508144929.jpg,https://napaluchu.waw.pl/pet/011900827/
24852,0734/19,Arielka,dog,Mieszaniec,6 lat,samica,1 kg,wydane adopcja,,2019-05-27,2019-04-02,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/011900967_mini.jpg,https://napaluchu.waw.pl/pet/011900967/
24853,0885/19,Lars,dog,Mieszaniec,7 lat,samiec,20 kg,wydane adopcja,Straż Miejska ul. Zabraniecka,2019-05-27,2019-04-22,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/190526150230.jpg,https://napaluchu.waw.pl/pet/011901183/
24854,0972/19,Skarbek,dog,Mieszaniec,21 lat,samiec,4 kg,wydane adopcja,Górczewska,2019-05-27,2019-05-04,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/190519165538.jpeg,https://napaluchu.waw.pl/pet/011901310/
24856,1106/19,,dog,Mieszaniec,5 lat,samiec,1 kg,wydane adopcja,Łukowska,2019-05-27,2019-05-24,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/8844_mini.jpg,https://napaluchu.waw.pl/pet/011901497/
24861,0523/19,Brexit,dog,Mieszaniec,12 lat,samiec,10 kg,wydane adopcja,Straż Miejska ul. Płochocińska,2019-05-26,2019-03-10,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/190417122200.jpg,https://napaluchu.waw.pl/pet/011900701/
24862,0602/19,Brownie,dog,Mieszaniec,8 lat,samiec,6 kg,wydane adopcja,Bukowska,2019-05-26,2019-03-19,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/190422181234.jpg,https://napaluchu.waw.pl/pet/011900805/
24863,0719/19,Fibi,dog,Mieszaniec,12 lat,samica,7 kg,wydane adopcja,z ul. Strusiej,2019-05-26,2019-03-31,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/190423131734.jpg,https://napaluchu.waw.pl/pet/011900948/
24866,0256/19,Monti,dog,Mieszaniec,6 lat,samiec,13 kg,wydane adopcja,ul. Żeglugi Wiślanej,2019-05-25,2019-02-04,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/190422191219.jpg,https://napaluchu.waw.pl/pet/011900339/
24867,0442/19,Jaga,dog,Mieszaniec,7 lat,samica,9 kg,wydane adopcja,# weryfikacja,2019-05-25,2019-02-27,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/190505132432.jpg,https://napaluchu.waw.pl/pet/011900589/
24868,0482/19,Dumka,dog,Mieszaniec,8 lat,samica,10 kg,wydane adopcja,"ul. Mazowiecka, Bobrowiec",2019-05-25,2019-03-04,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/190429012414.jpg,https://napaluchu.waw.pl/pet/011900643/
24869,0540/19,Bubiś,dog,Mieszaniec,9 lat,samiec,12 kg,wydane adopcja,ul. Piotra Skargi,2019-05-25,2019-03-10,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/190416133630.jpg,https://napaluchu.waw.pl/pet/011900719/
24870,0647/19,Oreo,dog,Mieszaniec,7 lat,samiec,7 kg,wydane adopcja,Radzymińska,2019-05-25,2019-03-24,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/190425155058.jpg,https://napaluchu.waw.pl/pet/011900854/
24871,0834/19,Elsa,dog,Mieszaniec,6 lat,samica,4 kg,wydane adopcja,Czerniakowska,2019-05-25,2019-04-17,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/190425144125.JPG,https://napaluchu.waw.pl/pet/011901114/
24877,0747/19,Gałgan,dog,Chart,7 lat,samiec,21 kg,wydane adopcja,ul. Kolejowa,2019-05-24,2019-04-03,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/190423103818.jpeg,https://napaluchu.waw.pl/pet/011900983/
24880,0168/19,Miodek,dog,Mieszaniec,8 lat,samiec,12 kg,wydane adopcja,"Gmina Piaseczno, Złotokłos",2019-05-24,2019-01-20,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/190328154657.jpg,https://napaluchu.waw.pl/pet/011900207/
24881,0020/19,Nadia,dog,Mieszaniec,6 lat,samica,9 kg,wydane adopcja,z ul. Bruzdowej,2019-05-23,2019-01-02,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/190306101108.jpg,https://napaluchu.waw.pl/pet/011900010/
24882,0856/19,Precel,dog,Mieszaniec,7 lat,samiec,11 kg,wydane adopcja,Wiosenna,2019-05-23,2019-04-18,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/190517085024.jpg,https://napaluchu.waw.pl/pet/011901144/
24883,0932/19,Rudolf,dog,Mieszaniec,6 lat,samiec,5 kg,wydane adopcja,ul. Junkiewicz (Targówek),2019-05-23,2019-04-29,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/011901253_1_mini.jpg,https://napaluchu.waw.pl/pet/011901253/
24886,0698/19,Czips,dog,Mieszaniec,6 lat,samiec,8 kg,wydane adopcja,z Powstańców Śląskich (lecznica) znaleziony na ul. Lazurowej,2019-05-22,2019-03-29,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/190516115914.jpg,https://napaluchu.waw.pl/pet/011900924/
24887,0721/19,Luna,dog,Mieszaniec,7 lat,samica,13 kg,wydane adopcja,# weryfikacja,2019-05-22,2019-03-31,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/190510155116.jpg,https://napaluchu.waw.pl/pet/011900951/
24888,0732/19,Amelka,dog,Mieszaniec,6 lat,samica,1 kg,wydane adopcja,,2019-05-22,2019-04-02,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/190424114243.JPG,https://napaluchu.waw.pl/pet/011900965/
24889,1091/19,,dog,Mieszaniec,6 lat,samica,3 kg,wydane adopcja,"Piaseczno, ul. Trakt Warecki",2019-05-22,2019-05-22,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/8825_mini.jpg,https://napaluchu.waw.pl/pet/011901477/
24894,1279/17,Drago,dog,Amstaff,11 lat,samiec,29 kg,wydane adopcja,,2019-05-20,2017-07-11,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/190425144306.jpg,https://napaluchu.waw.pl/pet/011701912/
24895,0663/19,Misiek,dog,Mieszaniec,8 lat,samiec,26 kg,wydane adopcja,Sm z ul Narbutta,2019-05-20,2019-03-26,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/190416103702.jpg,https://napaluchu.waw.pl/pet/011900878/
24896,0968/19,Gucci,dog,Mieszaniec,6 lat,samiec,1 kg,wydane adopcja,Przy Agorze,2019-05-20,2019-05-04,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/8691_mini.jpg,https://napaluchu.waw.pl/pet/011901306/
24898,1054/19,,dog,Mieszaniec,6 lat,samiec,2 kg,wydane adopcja,ul. Lebiodowa,2019-05-20,2019-05-19,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/8783_mini.jpg,https://napaluchu.waw.pl/pet/011901425/
24899,0618/19,Harley,dog,Pitbul,7 lat,samica,22 kg,wydane adopcja,ul. Broniewskiego,2019-05-19,2019-03-21,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/190416135010.jpg,https://napaluchu.waw.pl/pet/011900823/
24900,0933/19,Wolta,dog,Mieszaniec,6 lat,samica,7 kg,wydane adopcja,,2019-05-19,2019-04-29,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/190501065847.jpg,https://napaluchu.waw.pl/pet/011901256/
24902,0134/19,Fragles,dog,Mieszaniec,9 lat,samiec,21 kg,wydane adopcja,Palmowa,2019-05-18,2019-01-16,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/190429211633.jpg,https://napaluchu.waw.pl/pet/011900155/
24903,0160/19,Iskra,dog,Mieszaniec,7 lat,samica,14 kg,wydane adopcja,z ul. Księżycowej,2019-05-18,2019-01-19,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/190422174957.jpg,https://napaluchu.waw.pl/pet/011900197/
24904,0224/19,Rysio,dog,Mieszaniec,16 lat,samiec,25 kg,wydane adopcja,Lubelska,2019-05-18,2019-01-31,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/190221125353.jpg,https://napaluchu.waw.pl/pet/011900297/
24905,0499/19,Robin teraz Chrupek :-),dog,Mieszaniec,7 lat,samiec,10 kg,wydane adopcja,Ul. Świderska,2019-05-18,2019-03-07,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/190426051919.JPG,https://napaluchu.waw.pl/pet/011900673/
24906,0623/19,Delicja,dog,Mieszaniec,7 lat,samica,9 kg,wydane adopcja,WIleńska,2019-05-18,2019-03-21,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/190426045808.jpg,https://napaluchu.waw.pl/pet/011900828/
24907,0662/19,Dea,dog,Labrador,8 lat,samica,28 kg,wydane adopcja,Porzucony pod Schroniskiem,2019-05-18,2019-03-26,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/190504085644.jpg,https://napaluchu.waw.pl/pet/011900877/
24908,0830/19,Hrabia,dog,Mieszaniec,6 lat,samiec,15 kg,wydane adopcja,ul. Łodygowa,2019-05-18,2019-04-17,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/190426084452.jpg,https://napaluchu.waw.pl/pet/011901110/
24909,0977/19,Joker,dog,Mieszaniec,25 lat,samiec,14 kg,wydane adopcja,ul. Trakt Lubelskiego,2019-05-18,2019-05-04,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/011901318_mini.jpg,https://napaluchu.waw.pl/pet/011901318/
